"ID","Source","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance.mi.","Description","Street","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature.F.","Wind_Chill.F.","Humidity...","Pressure.in.","Visibility.mi.","Wind_Direction","Wind_Speed.mph.","Precipitation.in.","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"A-1224278","Source2",3,2020-12-17 19:41:11,2020-12-17 21:25:35,42.686604,-73.805115,NA,NA,0,"Right lane closed due to accident on I-90 Westbound at Exits 3 4 NY-85.","I-90 E","Albany","Albany","NY","12205","US","US/Eastern","KALB","2020-12-17 19:51:00",16,5,84,29.88,10,"N",8,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-1227848","Source2",2,2020-12-15 19:00:10,2020-12-15 19:59:42,42.740662,-73.69088,NA,NA,0,"Right lane blocked due to accident on NY-7 Eastbound after I-787 Exits 9E 9W.","Collar City Brg","Troy","Albany","NY","12183","US","US/Eastern","KALB","2020-12-15 18:51:00",22,11,46,30.07,10,"WNW",10,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-1227850","Source2",2,2020-12-15 06:20:05,2020-12-15 07:05:13,42.680489,-73.770782,NA,NA,0,"Right hand shoulder blocked due to accident on I-90 Westbound at Exit 5A / Corporate Woods Blvd.","I-90 W","Albany","Albany","NY","12205","US","US/Eastern","KALB","2020-12-15 05:51:00",25,14,58,29.84,10,"WNW",12,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"A-1227853","Source2",3,2020-12-15 07:21:03,2020-12-15 07:49:58,42.713554,-73.86792,NA,NA,0,"Left lane blocked due to accident on I-90 Eastbound at I-87.","I-90 E","Albany","Albany","NY","12205","US","US/Eastern","KALB","2020-12-15 06:51:00",24,14,57,29.87,10,"WNW",10,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-1229425","Source2",2,2020-12-14 07:06:27,2020-12-14 08:17:29,42.701801,-73.709061,NA,NA,1.17999994754791,"Exit ramp from I-787 Southbound at Exits 7E 7W to NY-378 Westbound shoulder blocked due to accident.","I-787 S","Albany","Albany","NY","12204","US","US/Eastern","KALB","2020-12-14 06:51:00",33,28,78,29.69,10,"W",6,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Day","Day","Day"
"A-1229426","Source2",2,2020-12-14 08:12:57,2020-12-14 10:14:44,42.635738,-73.759293,NA,NA,0,"Right hand shoulder blocked due to accident on I-787 Northbound at Exit 2 NY-32.","I-787 N","Albany","Albany","NY","12202","US","US/Eastern","KALB","2020-12-14 07:51:00",32,32,82,29.69,10,"CALM",0,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-1229427","Source2",2,2020-12-14 10:30:34,2020-12-14 11:00:14,42.667122,-73.733002,NA,NA,0,"Right hand shoulder blocked due to accident on I-787 Northbound at Exit 5 I-90.","I-90 E","Albany","Albany","NY","12204","US","US/Eastern","KALB","2020-12-14 10:34:00",32,32,92,29.62,2,"WNW",3,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-1231726","Source2",2,2020-12-12 11:07:45,2020-12-12 13:10:27,42.863155,-73.769218,NA,NA,0,"Right lane blocked due to accident on US-9 Halfmoon Pkwy Northbound at NY-146.","Clifton Park Rd","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2020-12-12 10:59:00",37,37,93,29.69,5,"NE",3,0,"Fair","False","False","True","True","False","False","False","False","False","False","False","True","False","Day","Day","Day","Day"
"A-1232452","Source2",3,2020-12-11 22:47:33,2020-12-11 23:17:13,42.797649,-73.931664,NA,NA,0,"Right lane blocked due to accident on I-890 Eastbound at Exit 6 Michigan Ave.","I-890 E","Schenectady","Schenectady","NY","12303","US","US/Eastern","KALB","2020-12-11 22:51:00",33,33,100,29.8,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-1234154","Source2",2,2020-12-10 10:45:08,2020-12-10 11:30:12,42.863155,-73.769218,NA,NA,0,"Right hand shoulder blocked due to accident on US-9 Halfmoon Pkwy Northbound at NY-146.","Clifton Park Rd","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2020-12-10 10:45:00",39,32,70,29.64,15,"WNW",10,0,"Cloudy","False","False","True","True","False","False","False","False","False","False","False","True","False","Day","Day","Day","Day"
"A-1235809","Source2",3,2020-12-09 06:57:28,2020-12-09 08:12:00,42.654888,-73.74498,NA,NA,0,"Right hand shoulder closed due to accident on I-787 Southbound at Clinton Avenue.","I-787 S","Albany","Albany","NY","12207","US","US/Eastern","KALB","2020-12-09 06:51:00",23,16,92,29.48,9,"SSE",6,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Day","Day","Day"
"A-1235819","Source2",3,2020-12-09 20:58:47,2020-12-09 22:00:28,42.667122,-73.733002,NA,NA,0,"Right lane blocked due to accident on I-787 Northbound at Exit 5 I-90 Exit 6A.","I-90 E","Albany","Albany","NY","12204","US","US/Eastern","KALB","2020-12-09 20:51:00",30,24,100,29.42,10,"S",6,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-1235821","Source2",2,2020-12-09 07:36:56,2020-12-09 09:06:36,42.84203,-74.006363,NA,NA,0,"Accident on I-90 Eastbound before Exit 26 I-890 Exit 1B.","I-890 E","Schenectady","Schenectady","NY","12306","US","US/Eastern","KSCH","2020-12-09 07:48:00",27,20,86,29.37,2,"S",6,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-1235822","Source2",2,2020-12-09 07:54:43,2020-12-09 09:09:17,42.750996,-73.927628,NA,NA,0,"Accident on I-90 Westbound before I-890.","I-90 W","Schenectady","Albany","NY","12303","US","US/Eastern","KALB","2020-12-09 07:51:00",23,14,100,29.46,1,"SSE",8,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-1235823","Source2",2,2020-12-09 07:55:46,2020-12-09 08:55:26,42.75658,-73.93866,NA,NA,0,"Accident on I-90 Westbound after Exit 25 I-890.","I-90 W","Schenectady","Albany","NY","12303","US","US/Eastern","KALB","2020-12-09 07:51:00",23,14,100,29.46,1,"SSE",8,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-1235825","Source2",2,2020-12-09 07:57:59,2020-12-09 08:57:30,42.797649,-73.931664,NA,NA,0,"Right hand shoulder blocked due to accident on I-890 Eastbound at Exit 6 Michigan Ave.","I-890 E","Schenectady","Schenectady","NY","12303","US","US/Eastern","KALB","2020-12-09 07:51:00",23,14,100,29.46,1,"SSE",8,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-1235827","Source2",2,2020-12-09 08:29:49,2020-12-09 10:29:23,42.756271,-73.776459,NA,NA,0,"Restrictions due to accident on NY-7 Troy Schenectady Rd both ways at Wade Road Ext.","Wade Rd","Latham","Albany","NY","12110","US","US/Eastern","KALB","2020-12-09 08:42:00",24,15,100,29.47,1,"SSE",8,0.01,"Light Snow","False","False","True","False","False","False","False","False","False","False","False","True","False","Day","Day","Day","Day"
"A-1235830","Source2",3,2020-12-09 20:29:27,2020-12-09 21:31:59,42.710232,-73.824486,NA,NA,0,"Two lanes blocked due to accident on I-87 Northbound at Exits 2E 2W NY-5 Central Ave.","Central Ave","Albany","Albany","NY","12205","US","US/Eastern","KALB","2020-12-09 20:51:00",30,24,100,29.42,10,"S",6,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-1237415","Source2",3,2020-12-08 18:16:21,2020-12-08 19:09:08,42.667122,-73.733002,NA,NA,0,"Right lane closed due to accident on I-787 Southbound before Exit 5 I-90 Exit 6A.","I-90 E","Albany","Albany","NY","12204","US","US/Eastern","KALB","2020-12-08 17:51:00",24,11,81,29.52,10,"W",17,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-1241132","Source2",3,2020-12-03 17:53:14,2020-12-03 18:37:36,42.697201,-73.835678,NA,NA,0.419999986886978,"Exit ramp from I-90 Westbound at Exits 1N 1S to I-87 lane blocked due to accident.","I-87 N","Albany","Albany","NY","12205","US","US/Eastern","KALB","2020-12-03 17:51:00",37,32,62,29.75,10,"S",7,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Day"
"A-1242695","Source2",2,2020-12-02 07:57:46,2020-12-02 10:13:47,42.753242,-73.93235,NA,NA,0,"Accident on I-90 Eastbound before Exit 25 I-890.","I-90 E","Schenectady","Albany","NY","12303","US","US/Eastern","KALB","2020-12-02 07:51:00",33,24,78,29.48,10,"S",13,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-1242699","Source2",3,2020-12-02 16:59:57,2020-12-02 18:14:38,42.838852,-74.001442,NA,NA,0,"Lane blocked due to accident on I-890 Westbound before NY-5S.","I-890 W","Schenectady","Schenectady","NY","12306","US","US/Eastern","KSCH","2020-12-02 16:47:00",36,29,75,29.49,10,"W",9,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"A-1244282","Source2",3,2020-12-01 08:25:55,2020-12-01 10:27:40,42.67025,-73.730629,NA,NA,0.699999988079071,"Entry ramp to I-90 Westbound at Exit 5 from I-787 Southbound lane blocked due to accident.","I-787 S","Albany","Albany","NY","12204","US","US/Eastern","KALB","2020-12-01 08:51:00",52,52,89,29.13,10,"SSE",15,0.18,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-1244286","Source2",2,2020-12-01 16:56:00,2020-12-01 17:55:36,42.749924,-73.699242,NA,NA,0,"Lane blocked due to accident on NY-787 Northbound before Tibbits Ave.","Tibbits Ave","Watervliet","Albany","NY","12189","US","US/Eastern","KALB","2020-12-01 16:51:00",44,38,65,29.18,10,"S",13,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","True","False","Night","Night","Day","Day"
"A-1246006","Source2",3,2020-11-30 13:24:21,2020-11-30 14:23:48,42.647057,-73.74926,NA,NA,0,"Right lane closed due to accident on I-787 Southbound at NY-32.","US-9 S","Albany","Albany","NY","12207","US","US/Eastern","KALB","2020-11-30 13:51:00",42,38,100,29.21,1,"NNW",6,0.15,"Light Rain","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-1246007","Source2",3,2020-11-30 15:17:34,2020-11-30 16:02:10,42.667122,-73.733002,NA,NA,0,"Lane blocked due to accident on I-787 Northbound at I-90.","I-90 E","Albany","Albany","NY","12204","US","US/Eastern","KALB","2020-11-30 14:51:00",44,39,100,29.15,1,"NW",9,0.12,"Light Rain","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-1246017","Source2",3,2020-11-30 12:40:23,2020-11-30 13:45:11,42.393528,-73.826836,NA,NA,17.2000007629395,"Left lane blocked due to accident on I-87 Northbound from Exit 21 CR-23B to Exit 21B US-9W.","I-87 S","West Coxsackie","Greene","NY","12192","US","US/Eastern","KALB","2020-11-30 12:51:00",38,33,100,29.32,1,"N",6,0.13,"Light Rain","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-1246018","Source2",3,2020-11-30 13:00:05,2020-11-30 14:29:32,42.710232,-73.824486,NA,NA,0,"Left lane closed due to accident on I-87 Southbound at Exits 2E 2W NY-5 Central Ave.","Central Ave","Albany","Albany","NY","12205","US","US/Eastern","KALB","2020-11-30 12:51:00",38,33,100,29.32,1,"N",6,0.13,"Light Rain","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-1246019","Source2",2,2020-11-30 15:15:18,2020-11-30 16:14:55,42.870209,-73.820313,NA,NA,0,"Lane blocked due to accident on NY-146 at CR-90 Vischer Ferry Rd.","Route 146","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2020-11-30 14:45:00",45,40,100,29.08,2,"NNE",8,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-1247586","Source2",2,2020-11-29 03:06:45,2020-11-29 06:51:41,42.840942,-74.008453,NA,NA,0,"Accident on I-90 Eastbound at Exit 26 / I-890.","I-890 E","Schenectady","Schenectady","NY","12306","US","US/Eastern","KSCH","2020-11-29 07:48:00",27,27,100,29.69,15,"CALM",0,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-1247587","Source2",3,2020-11-29 09:52:31,2020-11-29 11:07:16,42.517433,-73.789406,NA,NA,0,"Accident on I-87 Southbound at Exit 21A New York State Thruway.","I-87 S","Selkirk","Albany","NY","12158","US","US/Eastern","KALB","2020-11-29 09:51:00",36,30,79,29.82,10,"SSE",8,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-1248099","Source2",2,2020-11-28 05:27:57,2020-11-28 06:49:32,42.517433,-73.789406,NA,NA,0,"Accident on I-87 Northbound at Exit 21A / New York State Thruway.","I-87 S","Selkirk","Albany","NY","12158","US","US/Eastern","KALB","2020-11-28 05:51:00",41,38,89,29.64,10,"WSW",5,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Day"
"A-1248659","Source2",2,2020-11-27 16:14:35,2020-11-27 16:44:10,42.671062,-73.748825,NA,NA,0,"One lane blocked due to accident on US-9 Southbound at I-90 Exit 6.","Loudon Rd","Albany","Albany","NY","12204","US","US/Eastern","KALB","2020-11-27 15:51:00",45,41,76,29.7,10,"W",8,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-1250457","Source2",2,2020-11-25 06:39:26,2020-11-25 08:11:49,42.759995,-73.931564,NA,NA,0,"Right hand shoulder blocked due to accident on I-890 Westbound at Exit 9 / NY-7 Curry Rd.","I-890 W","Schenectady","Albany","NY","12303","US","US/Eastern","KALB","2020-11-25 06:51:00",27,27,85,30.02,10,"ESE",3,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Day","Day","Day"
"A-1250461","Source2",2,2020-11-25 11:36:00,2020-11-25 12:21:05,42.863155,-73.769218,NA,NA,0,"Accident on NY-146 at US-9 Halfmoon Pkwy.","Clifton Park Rd","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2020-11-25 10:46:00",41,36,65,29.85,15,"SSE",8,0,"Fair","False","False","True","True","False","False","False","False","False","False","False","True","False","Day","Day","Day","Day"
"A-1250463","Source2",3,2020-11-25 17:36:55,2020-11-25 18:42:35,42.797932,-73.93338,NA,NA,0.980000019073486,"Exit ramp from I-890 Eastbound at Exit 6 to California Ave Southbound lane blocked due to accident.","I-890 E","Schenectady","Schenectady","NY","12303","US","US/Eastern","KALB","2020-11-25 17:51:00",46,41,63,29.87,10,"SSE",10,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Day"
"A-1252295","Source2",3,2020-11-24 08:35:42,2020-11-24 09:22:22,42.627708,-73.700638,NA,NA,5.84999990463257,"Right hand shoulder blocked due to accident on I-90 Westbound between Exit 10 Miller Rd and Exit 9 US-4 Troy Rd.","I-90 W","East Greenbush","Rensselaer","NY","12061","US","US/Eastern","KALB","2020-11-24 08:51:00",35,26,64,29.99,10,"WNW",14,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-1252296","Source2",2,2020-11-24 09:19:33,2020-11-24 10:18:31,42.579987,-73.679062,NA,NA,0,"Right hand shoulder blocked due to accident on I-90 Eastbound at Exit 10 Miller Rd.","I-90 E","East Greenbush","Rensselaer","NY","12061","US","US/Eastern","KALB","2020-11-24 08:51:00",35,26,64,29.99,10,"WNW",14,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-1252300","Source2",2,2020-11-24 08:20:52,2020-11-24 09:20:31,42.7071,-73.85878,NA,NA,0,"Accident on I-87 Northbound at I-90.","I-90 E","Albany","Albany","NY","12205","US","US/Eastern","KALB","2020-11-24 07:51:00",33,24,75,29.97,10,"WNW",12,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
